datetime,second,joy_x,joy_z,tempo,bgm_start,accx,accy,accz,gyrox,gyroy,gyroz,magx,magy,magz,tempMPU9250
2019-12-19 14:16:15.913014,23.834215,-0.0775700211525,-0.0,0,0,0.01,-0.29,-0.93,0.67,-1.16,0.06,6.59,58.74,-31.20,32.65
2019-12-19 14:16:15.916849,23.838056,-0.19694557786,-0.0,0,0,0.01,-0.29,-0.93,0.67,-1.16,0.06,6.59,58.74,-31.20,32.65
2019-12-19 14:16:15.920996,23.842231,-0.327179312706,-0.0,0,0,0.01,-0.29,-0.93,0.67,-1.16,0.06,6.59,58.74,-31.20,32.65
2019-12-19 14:16:15.924949,23.846157,-0.435696691275,-0.0,0,0,0.01,-0.29,-0.93,0.67,-1.16,0.06,6.59,58.74,-31.20,32.65
2019-12-19 14:16:15.929341,23.850612,-0.598472774029,-0.0,0,0,0.01,-0.29,-0.93,0.67,-1.16,0.06,6.59,58.74,-31.20,32.65
2019-12-19 14:16:15.933204,23.854435,-0.75042283535,-0.0,0,0,0.01,-0.29,-0.93,0.67,-1.16,0.06,6.59,58.74,-31.20,32.65
2019-12-19 14:16:15.936892,23.858102,-0.902340769768,-0.0,0,0,0.01,-0.29,-0.93,0.67,-1.16,0.06,6.59,58.74,-31.20,32.65
2019-12-19 14:16:15.940818,23.862015,-0.989173948765,-0.0,0,0,0.01,-0.29,-0.93,0.67,-1.16,0.06,6.59,58.74,-31.20,32.65
2019-12-19 14:16:15.944745,23.865941,-1.0,-0.0,0,0,0.01,-0.29,-0.93,0.67,-1.16,0.06,6.59,58.74,-31.20,32.65
2019-12-19 14:16:15.965537,23.888034,-1.0,-0.0,0,0,0.01,-0.29,-0.93,0.67,-1.16,0.06,6.59,58.74,-31.20,32.65
2019-12-19 14:16:16.007371,23.928568,-1.0,-0.0,0,0,0.01,-0.30,-0.94,0.85,-0.85,0.12,5.86,59.18,-30.18,32.65
2019-12-19 14:16:16.013264,23.934445,-1.0,-0.0,0,0,0.01,-0.30,-0.94,0.85,-0.85,0.12,5.86,59.18,-30.18,32.65
2019-12-19 14:16:16.016557,23.937734,-1.0,-0.0,0,0,0.01,-0.30,-0.94,0.85,-0.85,0.12,5.86,59.18,-30.18,32.65
2019-12-19 14:16:16.024497,23.945677,-1.0,-0.0,0,0,0.01,-0.30,-0.94,0.85,-0.85,0.12,5.86,59.18,-30.18,32.65
2019-12-19 14:16:16.028480,23.949652,-1.0,-0.0,0,0,0.01,-0.30,-0.94,0.85,-0.85,0.12,5.86,59.18,-30.18,32.65
2019-12-19 14:16:16.044625,23.965808,-1.0,0.0124852824956,0,0,0.01,-0.30,-0.94,0.85,-0.85,0.12,5.86,59.18,-30.18,32.65
2019-12-19 14:16:16.048689,23.969887,-1.0,0.0342016108334,0,0,0.01,-0.30,-0.94,0.85,-0.85,0.12,5.86,59.18,-30.18,32.65
2019-12-19 14:16:16.050369,23.97156,-1.0,0.0342016108334,1,0,0.01,-0.30,-0.94,0.85,-0.85,0.12,5.86,59.18,-30.18,32.65
2019-12-19 14:16:16.052481,23.973644,-1.0,0.0559179410338,0,0,0.01,-0.30,-0.94,0.85,-0.85,0.12,5.86,59.18,-30.18,32.65
2019-12-19 14:16:16.060638,23.981817,-1.0,0.0667439773679,0,0,0.01,-0.30,-0.94,0.85,-0.85,0.12,5.86,59.18,-30.18,32.65
2019-12-19 14:16:16.076935,23.998154,-0.978315770626,0.0667439773679,0,0,0.01,-0.30,-0.94,0.85,-0.85,0.12,5.86,59.18,-30.18,32.65
2019-12-19 14:16:16.080612,24.001786,-0.945741295815,0.0667439773679,0,0,0.01,-0.30,-0.94,0.85,-0.85,0.12,5.86,59.18,-30.18,32.65
2019-12-19 14:16:16.084831,24.006031,-0.902340769768,0.0667439773679,0,0,0.01,-0.30,-0.94,0.85,-0.85,0.12,5.86,59.18,-30.18,32.65
2019-12-19 14:16:16.088696,24.009886,-0.848082065582,0.0667439773679,0,0,0.01,-0.30,-0.94,0.85,-0.85,0.12,5.86,59.18,-30.18,32.65
2019-12-19 14:16:16.092435,24.0136,-0.782965183258,0.0667439773679,0,0,0.01,-0.30,-0.94,0.85,-0.85,0.12,5.86,59.18,-30.18,32.65
2019-12-19 14:16:16.096828,24.018014,-0.75042283535,0.0667439773679,0,0,0.01,-0.30,-0.94,0.85,-0.85,0.12,5.86,59.18,-30.18,32.65
2019-12-19 14:16:16.101559,24.022742,-0.674447834492,0.0667439773679,0,0,0.01,-0.30,-0.94,0.85,-0.85,0.12,5.86,59.18,-30.18,32.65
2019-12-19 14:16:16.104547,24.025727,-0.620189130306,0.077602148056,0,0,0.01,-0.30,-0.94,0.85,-0.85,0.12,5.86,59.18,-30.18,32.65
2019-12-19 14:16:16.108868,24.03005,-0.576788604259,0.0667439773679,0,0,0.01,-0.30,-0.94,0.85,-0.85,0.12,5.86,59.18,-30.18,32.65
2019-12-19 14:16:16.111289,24.032496,-0.576788604259,0.0667439773679,0,0,0.02,-0.30,-0.93,0.73,-0.98,-0.06,5.27,58.59,-31.93,32.45
2019-12-19 14:16:16.112410,24.033575,-0.500813543797,0.0667439773679,0,0,0.02,-0.30,-0.93,0.73,-0.98,-0.06,5.27,58.59,-31.93,32.45
2019-12-19 14:16:16.116565,24.037747,-0.424838542938,0.077602148056,0,0,0.02,-0.30,-0.93,0.73,-0.98,-0.06,5.27,58.59,-31.93,32.45
2019-12-19 14:16:16.120974,24.042163,-0.392296165228,0.0667439773679,0,0,0.02,-0.30,-0.93,0.73,-0.98,-0.06,5.27,58.59,-31.93,32.45
2019-12-19 14:16:16.124550,24.045719,-0.359721660614,0.0450597777963,0,0,0.02,-0.30,-0.93,0.73,-0.98,-0.06,5.27,58.59,-31.93,32.45
2019-12-19 14:16:16.128386,24.049549,-0.272920608521,0.0233434475958,0,0,0.02,-0.30,-0.93,0.73,-0.98,-0.06,5.27,58.59,-31.93,32.45
2019-12-19 14:16:16.133130,24.054315,-0.229520067573,-0.0,0,0,0.02,-0.30,-0.93,0.73,-0.98,-0.06,5.27,58.59,-31.93,32.45
2019-12-19 14:16:16.136634,24.057811,-0.175261378288,-0.0,0,0,0.02,-0.30,-0.93,0.73,-0.98,-0.06,5.27,58.59,-31.93,32.45
2019-12-19 14:16:16.140515,24.061697,-0.0992863476276,-0.0,0,0,0.02,-0.30,-0.93,0.73,-0.98,-0.06,5.27,58.59,-31.93,32.45
2019-12-19 14:16:16.144589,24.065785,-0.0233113225549,-0.0,0,0,0.02,-0.30,-0.93,0.73,-0.98,-0.06,5.27,58.59,-31.93,32.45
2019-12-19 14:16:16.148637,24.069822,-0.0,-0.0,0,0,0.02,-0.30,-0.93,0.73,-0.98,-0.06,5.27,58.59,-31.93,32.45
2019-12-19 14:16:16.152384,24.073551,-0.0,-0.0,0,0,0.02,-0.30,-0.93,0.73,-0.98,-0.06,5.27,58.59,-31.93,32.45
2019-12-19 14:16:16.220828,24.142011,-0.0,-0.0,0,0,0.01,-0.29,-0.94,0.85,-0.98,0.06,5.42,59.03,-31.49,32.60
2019-12-19 14:16:16.323871,24.245034,-0.0,-0.0,0,0,0.02,-0.29,-0.94,0.85,-1.04,0.31,5.57,58.59,-32.23,32.45
2019-12-19 14:16:16.400449,24.321622,-0.0,-0.0,0,0,0.02,-0.29,-0.94,0.85,-1.04,0.31,5.57,58.59,-32.23,32.45
2019-12-19 14:16:16.404613,24.325796,-0.0,-0.0,0,0,0.02,-0.29,-0.94,0.85,-1.04,0.31,5.57,58.59,-32.23,32.45
2019-12-19 14:16:16.408398,24.329569,-0.0775700211525,-0.0,0,0,0.02,-0.29,-0.94,0.85,-1.04,0.31,5.57,58.59,-32.23,32.45
2019-12-19 14:16:16.412423,24.333595,-0.186087414622,-0.0,0,0,0.02,-0.29,-0.94,0.85,-1.04,0.31,5.57,58.59,-32.23,32.45
2019-12-19 14:16:16.416967,24.338135,-0.251204282045,-0.0,0,0,0.02,-0.29,-0.94,0.85,-1.04,0.31,5.57,58.59,-32.23,32.45
2019-12-19 14:16:16.420732,24.341915,-0.370579838753,-0.0,0,0,0.02,-0.29,-0.94,0.85,-1.04,0.31,5.57,58.59,-32.23,32.45
2019-12-19 14:16:16.424422,24.345595,-0.424838542938,-0.0,0,0,0.02,-0.29,-0.94,0.85,-1.04,0.31,5.57,58.59,-32.23,32.45
2019-12-19 14:16:16.427633,24.3488,-0.424838542938,-0.0,0,0,0.02,-0.30,-0.93,0.85,-0.79,0.18,6.15,58.30,-31.35,32.36
2019-12-19 14:16:16.428308,24.349457,-0.522529900074,-0.0,0,0,0.02,-0.30,-0.93,0.85,-0.79,0.18,6.15,58.30,-31.35,32.36
2019-12-19 14:16:16.432354,24.353522,-0.631047308445,-0.0,0,0,0.02,-0.30,-0.93,0.85,-0.79,0.18,6.15,58.30,-31.35,32.36
2019-12-19 14:16:16.436381,24.357567,-0.728706538677,-0.0,0,0,0.02,-0.30,-0.93,0.85,-0.79,0.18,6.15,58.30,-31.35,32.36
2019-12-19 14:16:16.440377,24.361562,-0.793823361397,-0.0,0,0,0.02,-0.30,-0.93,0.85,-0.79,0.18,6.15,58.30,-31.35,32.36
2019-12-19 14:16:16.444448,24.365617,-0.902340769768,-0.0,0,0,0.02,-0.30,-0.93,0.85,-0.79,0.18,6.15,58.30,-31.35,32.36
2019-12-19 14:16:16.448565,24.36973,-0.956599473953,-0.0,0,0,0.02,-0.30,-0.93,0.85,-0.79,0.18,6.15,58.30,-31.35,32.36
2019-12-19 14:16:16.452514,24.373702,-1.0,-0.0,0,0,0.02,-0.30,-0.93,0.85,-0.79,0.18,6.15,58.30,-31.35,32.36
2019-12-19 14:16:16.523029,24.444208,-1.0,-0.0,0,0,0.01,-0.30,-0.93,0.98,-1.16,0.06,5.27,58.59,-31.05,32.60
2019-12-19 14:16:16.540494,24.461664,-0.989173948765,-0.0,0,0,0.01,-0.30,-0.93,0.98,-1.16,0.06,5.27,58.59,-31.05,32.60
2019-12-19 14:16:16.544362,24.465522,-0.945741295815,-0.0,0,0,0.01,-0.30,-0.93,0.98,-1.16,0.06,5.27,58.59,-31.05,32.60
2019-12-19 14:16:16.548412,24.469587,-0.86979842186,-0.0,0,0,0.01,-0.30,-0.93,0.98,-1.16,0.06,5.27,58.59,-31.05,32.60
2019-12-19 14:16:16.549596,24.470762,-0.86979842186,-0.0,1,0,0.01,-0.30,-0.93,0.98,-1.16,0.06,5.27,58.59,-31.05,32.60
2019-12-19 14:16:16.552403,24.473567,-0.772107064724,-0.0,0,0,0.01,-0.30,-0.93,0.98,-1.16,0.06,5.27,58.59,-31.05,32.60
2019-12-19 14:16:16.556507,24.477688,-0.75042283535,-0.0,0,0,0.01,-0.30,-0.93,0.98,-1.16,0.06,5.27,58.59,-31.05,32.60
2019-12-19 14:16:16.560334,24.481506,-0.663589656353,-0.0,0,0,0.01,-0.30,-0.93,0.98,-1.16,0.06,5.27,58.59,-31.05,32.60
2019-12-19 14:16:16.564357,24.485518,-0.598472774029,-0.0,0,0,0.01,-0.30,-0.93,0.98,-1.16,0.06,5.27,58.59,-31.05,32.60
2019-12-19 14:16:16.568453,24.489613,-0.522529900074,-0.0,0,0,0.01,-0.30,-0.93,0.98,-1.16,0.06,5.27,58.59,-31.05,32.60
2019-12-19 14:16:16.572373,24.493556,-0.435696691275,-0.0,0,0,0.01,-0.30,-0.93,0.98,-1.16,0.06,5.27,58.59,-31.05,32.60
2019-12-19 14:16:16.576538,24.497732,-0.381437987089,-0.0,0,0,0.01,-0.30,-0.93,0.98,-1.16,0.06,5.27,58.59,-31.05,32.60
2019-12-19 14:16:16.580406,24.501575,-0.294636934996,-0.0,0,0,0.01,-0.30,-0.93,0.98,-1.16,0.06,5.27,58.59,-31.05,32.60
2019-12-19 14:16:16.584334,24.505498,-0.240346118808,-0.0,0,0,0.01,-0.30,-0.93,0.98,-1.16,0.06,5.27,58.59,-31.05,32.60
2019-12-19 14:16:16.588355,24.509523,-0.186087414622,-0.0,0,0,0.01,-0.30,-0.93,0.98,-1.16,0.06,5.27,58.59,-31.05,32.60
2019-12-19 14:16:16.592347,24.513512,-0.121002674103,-0.0,0,0,0.01,-0.30,-0.93,0.98,-1.16,0.06,5.27,58.59,-31.05,32.60
2019-12-19 14:16:16.596385,24.517554,-0.0450276508927,-0.0,0,0,0.01,-0.30,-0.93,0.98,-1.16,0.06,5.27,58.59,-31.05,32.60
2019-12-19 14:16:16.600551,24.521718,-0.0,-0.0,0,0,0.01,-0.30,-0.93,0.98,-1.16,0.06,5.27,58.59,-31.05,32.60
2019-12-19 14:16:16.604380,24.525545,-0.0,-0.0,0,0,0.01,-0.30,-0.93,0.98,-1.16,0.06,5.27,58.59,-31.05,32.60
2019-12-19 14:16:16.608380,24.529547,-0.0,-0.0,0,0,0.01,-0.30,-0.93,0.98,-1.16,0.06,5.27,58.59,-31.05,32.60
2019-12-19 14:16:16.636542,24.557711,-0.0,-0.0,0,0,0.02,-0.29,-0.94,1.10,-1.04,-0.06,6.30,59.03,-31.20,32.50
2019-12-19 14:16:16.744140,24.665351,-0.0,-0.0,0,0,0.02,-0.29,-0.93,0.92,-0.98,0.12,5.86,59.18,-31.64,32.60
2019-12-19 14:16:16.847244,24.768425,-0.0,-0.0,0,0,0.01,-0.29,-0.94,0.73,-0.73,0.31,4.98,59.77,-30.76,32.65
2019-12-19 14:16:16.951426,24.872614,-0.0,-0.0,0,0,0.02,-0.30,-0.93,1.10,-1.04,0.06,5.13,59.33,-31.49,32.50
2019-12-19 14:16:17.050289,24.971497,-0.0,-0.0,1,0,0.02,-0.30,-0.93,1.10,-1.04,0.06,5.13,59.33,-31.49,32.50
2019-12-19 14:16:17.055995,24.977193,-0.0,-0.0,0,0,0.02,-0.29,-0.94,1.16,-1.22,0.06,6.30,59.03,-32.08,32.60
2019-12-19 14:16:17.163580,25.084773,-0.0,-0.0,0,0,0.01,-0.30,-0.94,1.22,-0.92,0.06,6.59,57.86,-30.03,32.88
2019-12-19 14:16:17.268158,25.189357,-0.0,-0.0,0,0,0.02,-0.29,-0.93,0.85,-0.98,0.06,6.74,59.47,-29.88,32.65
2019-12-19 14:16:17.371035,25.292233,-0.0,-0.0,0,0,0.02,-0.30,-0.93,0.61,-0.98,0.06,5.86,58.01,-30.47,32.50
2019-12-19 14:16:17.479440,25.400676,-0.0,-0.0,0,0,0.02,-0.30,-0.93,0.92,-0.73,0.24,6.45,59.77,-31.93,32.50
2019-12-19 14:16:17.550279,25.471461,-0.0,-0.0,1,0,0.02,-0.30,-0.93,0.92,-0.73,0.24,6.45,59.77,-31.93,32.50
2019-12-19 14:16:17.572226,25.493405,-0.0,-0.0,0,0,0.02,-0.30,-0.93,0.79,-1.10,0.24,5.42,59.62,-31.49,32.65
2019-12-19 14:16:17.628602,25.549783,0.00165924313478,-0.0,0,0,0.02,-0.30,-0.93,0.79,-1.10,0.24,5.42,59.62,-31.49,32.65
2019-12-19 14:16:17.632516,25.553696,0.0884603112936,-0.0,0,0,0.02,-0.30,-0.93,0.79,-1.10,0.24,5.42,59.62,-31.49,32.65
2019-12-19 14:16:17.636587,25.557765,0.175293505192,-0.0,0,0,0.02,-0.30,-0.93,0.79,-1.10,0.24,5.42,59.62,-31.49,32.65
2019-12-19 14:16:17.640490,25.561661,0.24037823081,-0.0,0,0,0.02,-0.30,-0.93,0.79,-1.10,0.24,5.42,59.62,-31.49,32.65
2019-12-19 14:16:17.644751,25.565931,0.294669061899,-0.0,0,0,0.02,-0.30,-0.93,0.79,-1.10,0.24,5.42,59.62,-31.49,32.65
2019-12-19 14:16:17.648574,25.569755,0.392328292131,-0.0,0,0,0.02,-0.30,-0.93,0.79,-1.10,0.24,5.42,59.62,-31.49,32.65
2019-12-19 14:16:17.652998,25.574216,0.446586996317,-0.0,0,0,0.02,-0.30,-0.93,0.79,-1.10,0.24,5.42,59.62,-31.49,32.65
2019-12-19 14:16:17.656689,25.577864,0.555104374886,-0.0,0,0,0.02,-0.30,-0.93,0.79,-1.10,0.24,5.42,59.62,-31.49,32.65
2019-12-19 14:16:17.660470,25.581639,0.609363079071,-0.0,0,0,0.02,-0.30,-0.93,0.79,-1.10,0.24,5.42,59.62,-31.49,32.65
2019-12-19 14:16:17.664594,25.585776,0.707054436207,-0.0,0,0,0.02,-0.30,-0.93,0.79,-1.10,0.24,5.42,59.62,-31.49,32.65
2019-12-19 14:16:17.668587,25.589771,0.772139191628,-0.0,0,0,0.02,-0.30,-0.93,0.79,-1.10,0.24,5.42,59.62,-31.49,32.65
2019-12-19 14:16:17.672539,25.593715,0.869830548763,-0.0,0,0,0.02,-0.30,-0.93,0.79,-1.10,0.24,5.42,59.62,-31.49,32.65
2019-12-19 14:16:17.676545,25.597724,0.956631600857,-0.0,0,0,0.02,-0.30,-0.93,0.79,-1.10,0.24,5.42,59.62,-31.49,32.65
2019-12-19 14:16:17.680747,25.601933,1.0,-0.0,0,0,0.02,-0.30,-0.93,0.79,-1.10,0.24,5.42,59.62,-31.49,32.65
2019-12-19 14:16:17.701436,25.622617,1.0,-0.0,0,0,0.02,-0.29,-0.93,0.98,-1.10,0.18,6.15,58.59,-31.05,32.17
2019-12-19 14:16:17.796583,25.717769,0.967489778996,-0.0,0,0,0.02,-0.29,-0.93,0.98,-1.10,0.18,6.15,58.59,-31.05,32.17
2019-12-19 14:16:17.800742,25.721939,0.934947371483,-0.0,0,0,0.02,-0.29,-0.93,0.98,-1.10,0.18,6.15,58.59,-31.05,32.17
2019-12-19 14:16:17.805156,25.726348,0.880688667297,-0.0,0,0,0.02,-0.29,-0.93,0.98,-1.10,0.18,6.15,58.59,-31.05,32.17
2019-12-19 14:16:17.808350,25.729545,0.880688667297,-0.0,0,0,0.01,-0.29,-0.94,0.98,-1.16,-0.06,5.86,59.18,-30.76,32.36
2019-12-19 14:16:17.808897,25.730064,0.7938554883,-0.0,0,0,0.01,-0.29,-0.94,0.98,-1.16,-0.06,5.86,59.18,-30.76,32.36
2019-12-19 14:16:17.812706,25.733885,0.717880487442,-0.0,0,0,0.01,-0.29,-0.94,0.98,-1.16,-0.06,5.86,59.18,-30.76,32.36
2019-12-19 14:16:17.816877,25.738065,0.652763605118,-0.0,0,0,0.01,-0.29,-0.94,0.98,-1.16,-0.06,5.86,59.18,-30.76,32.36
2019-12-19 14:16:17.820587,25.74177,0.544246196747,-0.0,0,0,0.01,-0.29,-0.94,0.98,-1.16,-0.06,5.86,59.18,-30.76,32.36
2019-12-19 14:16:17.824592,25.745781,0.424870669842,-0.0,0,0,0.01,-0.29,-0.94,0.98,-1.16,-0.06,5.86,59.18,-30.76,32.36
2019-12-19 14:16:17.828643,25.74983,0.294669061899,-0.0,0,0,0.01,-0.29,-0.94,0.98,-1.16,-0.06,5.86,59.18,-30.76,32.36
2019-12-19 14:16:17.832594,25.753795,0.196977704763,-0.0,0,0,0.01,-0.29,-0.94,0.98,-1.16,-0.06,5.86,59.18,-30.76,32.36
2019-12-19 14:16:17.836591,25.757785,0.0667439773679,-0.0,0,0,0.01,-0.29,-0.94,0.98,-1.16,-0.06,5.86,59.18,-30.76,32.36
2019-12-19 14:16:17.840537,25.76171,-0.0,-0.0,0,0,0.01,-0.29,-0.94,0.98,-1.16,-0.06,5.86,59.18,-30.76,32.36
2019-12-19 14:16:17.892163,25.81337,-0.0,-0.0,0,0,0.01,-0.30,-0.93,1.22,-1.10,0.00,5.86,58.59,-31.05,32.65
2019-12-19 14:16:17.995890,25.917072,-0.0,-0.0,0,0,0.02,-0.29,-0.93,0.92,-1.04,0.37,6.01,59.03,-31.20,32.79
2019-12-19 14:16:18.049962,25.971143,-0.0,-0.0,1,0,0.02,-0.29,-0.93,0.92,-1.04,0.37,6.01,59.03,-31.20,32.79
2019-12-19 14:16:18.099637,26.02082,-0.0,-0.0,0,0,0.01,-0.29,-0.93,0.73,-1.22,0.12,5.86,58.30,-30.76,32.50
2019-12-19 14:16:18.226966,26.148147,-0.0,-0.0,0,0,0.01,-0.30,-0.93,0.98,-0.98,0.24,5.71,59.33,-30.91,32.50
2019-12-19 14:16:18.331046,26.252229,-0.0,-0.0,0,0,0.01,-0.29,-0.93,1.04,-0.79,-0.12,5.27,58.89,-31.05,32.36
2019-12-19 14:16:18.434501,26.355683,-0.0,-0.0,0,0,0.01,-0.29,-0.94,0.73,-1.04,0.12,6.45,58.59,-30.76,32.45
2019-12-19 14:16:18.538995,26.460171,-0.0,-0.0,0,0,0.01,-0.30,-0.93,1.04,-0.85,0.31,6.59,58.74,-30.91,32.79
2019-12-19 14:16:18.550010,26.47119,-0.0,-0.0,1,0,0.01,-0.30,-0.93,1.04,-0.85,0.31,6.59,58.74,-30.91,32.79
2019-12-19 14:16:18.644095,26.565268,-0.0,-0.0,0,0,0.02,-0.29,-0.94,0.73,-0.98,0.12,5.71,59.03,-31.79,32.50
2019-12-19 14:16:18.747656,26.668839,-0.0,-0.0,0,0,0.01,-0.29,-0.93,0.67,-0.79,0.06,6.45,58.30,-31.05,32.65
2019-12-19 14:16:18.857626,26.7788,-0.0,-0.0,0,0,0.01,-0.29,-0.93,1.04,-1.22,0.00,5.42,58.45,-32.08,32.65
2019-12-19 14:16:18.945490,26.866661,-0.0,-0.0,0,0,0.02,-0.29,-0.93,1.04,-0.85,0.18,6.59,58.15,-31.79,32.79
2019-12-19 14:16:19.048412,26.96958,-0.0,-0.0,0,0,0.02,-0.29,-0.93,1.04,-0.85,0.18,6.59,58.15,-31.79,32.79
2019-12-19 14:16:19.049174,26.970334,-0.0,-0.0,0,0,0.01,-0.29,-0.93,1.04,-0.92,0.18,5.57,58.89,-31.64,32.50
2019-12-19 14:16:19.049739,26.970889,-0.0,-0.0,1,0,0.01,-0.29,-0.93,1.04,-0.92,0.18,5.57,58.89,-31.64,32.50
2019-12-19 14:16:19.052403,26.97357,-0.0,-0.0,0,0,0.01,-0.29,-0.93,1.04,-0.92,0.18,5.57,58.89,-31.64,32.50
2019-12-19 14:16:19.056467,26.977632,-0.0884281843901,-0.0,0,0,0.01,-0.29,-0.93,1.04,-0.92,0.18,5.57,58.89,-31.64,32.50
2019-12-19 14:16:19.060466,26.981629,-0.186087414622,-0.0,0,0,0.01,-0.29,-0.93,1.04,-0.92,0.18,5.57,58.89,-31.64,32.50
2019-12-19 14:16:19.064322,26.985488,-0.262062430382,-0.0,0,0,0.01,-0.29,-0.93,1.04,-0.92,0.18,5.57,58.89,-31.64,32.50
2019-12-19 14:16:19.068288,26.989444,-0.381437987089,-0.0,0,0,0.01,-0.29,-0.93,1.04,-0.92,0.18,5.57,58.89,-31.64,32.50
2019-12-19 14:16:19.072357,26.99351,-0.45741301775,-0.0,0,0,0.01,-0.29,-0.93,1.04,-0.92,0.18,5.57,58.89,-31.64,32.50
2019-12-19 14:16:19.076274,26.997429,-0.598472774029,-0.0,0,0,0.01,-0.29,-0.93,1.04,-0.92,0.18,5.57,58.89,-31.64,32.50
2019-12-19 14:16:19.080361,27.001525,-0.717848360538,-0.0,0,0,0.01,-0.29,-0.93,1.04,-0.92,0.18,5.57,58.89,-31.64,32.50
2019-12-19 14:16:19.084291,27.005448,-0.804681539536,-0.0,0,0,0.01,-0.29,-0.93,1.04,-0.92,0.18,5.57,58.89,-31.64,32.50
2019-12-19 14:16:19.088323,27.009487,-0.945741295815,-0.0,0,0,0.01,-0.29,-0.93,1.04,-0.92,0.18,5.57,58.89,-31.64,32.50
2019-12-19 14:16:19.092298,27.01345,-1.0,-0.0,0,0,0.01,-0.29,-0.93,1.04,-0.92,0.18,5.57,58.89,-31.64,32.50
2019-12-19 14:16:19.163331,27.084491,-1.0,-0.0,0,0,0.02,-0.30,-0.94,0.79,-0.67,0.24,6.30,59.03,-31.49,32.69
2019-12-19 14:16:19.212312,27.133474,-0.967457652092,-0.0,0,0,0.02,-0.30,-0.94,0.79,-0.67,0.24,6.30,59.03,-31.49,32.69
2019-12-19 14:16:19.216270,27.137424,-0.924057126045,-0.0,0,0,0.02,-0.30,-0.94,0.79,-0.67,0.24,6.30,59.03,-31.49,32.69
2019-12-19 14:16:19.220623,27.141788,-0.826365768909,-0.0,0,0,0.02,-0.30,-0.94,0.79,-0.67,0.24,6.30,59.03,-31.49,32.69
2019-12-19 14:16:19.224290,27.145443,-0.761281013489,-0.0,0,0,0.02,-0.30,-0.94,0.79,-0.67,0.24,6.30,59.03,-31.49,32.69
2019-12-19 14:16:19.228318,27.149469,-0.663589656353,-0.0,0,0,0.02,-0.30,-0.94,0.79,-0.67,0.24,6.30,59.03,-31.49,32.69
2019-12-19 14:16:19.232345,27.153513,-0.587646722794,-0.0,0,0,0.02,-0.30,-0.94,0.79,-0.67,0.24,6.30,59.03,-31.49,32.69
2019-12-19 14:16:19.236370,27.157522,-0.446554869413,-0.0,0,0,0.02,-0.30,-0.94,0.79,-0.67,0.24,6.30,59.03,-31.49,32.69
2019-12-19 14:16:19.240259,27.161412,-0.359721660614,-0.0,0,0,0.02,-0.30,-0.94,0.79,-0.67,0.24,6.30,59.03,-31.49,32.69
2019-12-19 14:16:19.244377,27.165521,-0.229520067573,-0.0,0,0,0.02,-0.30,-0.94,0.79,-0.67,0.24,6.30,59.03,-31.49,32.69
2019-12-19 14:16:19.248430,27.169597,-0.121002674103,-0.0,0,0,0.02,-0.30,-0.94,0.79,-0.67,0.24,6.30,59.03,-31.49,32.69
2019-12-19 14:16:19.252296,27.173448,-0.0124531583861,-0.0,0,0,0.02,-0.30,-0.94,0.79,-0.67,0.24,6.30,59.03,-31.49,32.69
2019-12-19 14:16:19.256442,27.177607,-0.0,-0.0,0,0,0.02,-0.30,-0.94,0.79,-0.67,0.24,6.30,59.03,-31.49,32.69
2019-12-19 14:16:19.260278,27.181432,-0.0,-0.0,0,0,0.02,-0.30,-0.94,0.79,-0.67,0.24,6.30,59.03,-31.49,32.69
2019-12-19 14:16:19.267497,27.188671,-0.0,-0.0,0,0,0.01,-0.29,-0.93,1.16,-1.34,0.37,6.15,57.71,-31.05,32.45
2019-12-19 14:16:19.369840,27.290993,-0.0,-0.0,0,0,0.01,-0.29,-0.93,1.16,-0.98,0.24,6.74,59.47,-31.05,32.65
2019-12-19 14:16:19.492139,27.41329,-0.0,-0.0,0,0,0.02,-0.29,-0.93,1.04,-1.10,0.12,6.74,59.47,-31.93,32.60
2019-12-19 14:16:19.549827,27.470983,-0.0,-0.0,1,0,0.02,-0.29,-0.93,1.04,-1.10,0.12,6.74,59.47,-31.93,32.60
2019-12-19 14:16:19.596075,27.51723,-0.0,-0.0,0,0,0.01,-0.29,-0.93,0.92,-1.04,0.18,6.30,58.45,-30.91,32.79
2019-12-19 14:16:19.699742,27.620899,-0.0,-0.0,0,0,0.01,-0.29,-0.94,1.10,-1.16,0.37,4.83,59.33,-30.62,32.60
2019-12-19 14:16:19.807031,27.728216,-0.0,-0.0,0,0,0.02,-0.29,-0.94,0.67,-1.10,0.12,5.57,59.47,-31.05,32.84
2019-12-19 14:16:19.890970,27.81213,-0.0,-0.0,0,0,0.01,-0.29,-0.94,0.85,-1.16,0.00,5.71,59.03,-30.62,32.69
2019-12-19 14:16:19.994894,27.916047,-0.0,-0.0,0,0,0.01,-0.30,-0.93,0.98,-1.04,0.18,5.57,59.18,-31.05,32.65
2019-12-19 14:16:20.049869,27.971037,-0.0,-0.0,1,0,0.01,-0.30,-0.93,0.98,-1.04,0.18,5.57,59.18,-31.05,32.65
2019-12-19 14:16:20.112339,28.033492,-0.0,-0.0,0,0,0.02,-0.30,-0.93,0.79,-0.98,0.06,4.98,58.30,-31.93,32.50
2019-12-19 14:16:20.216020,28.137181,-0.0,-0.0,0,0,0.01,-0.29,-0.94,0.92,-1.10,0.00,5.57,58.89,-31.35,32.50
