datetime,second,joy_x,joy_z,tempo,bgm_start
2019-11-12 17:48:09.342357,7.977149,-0.0,-0.0,0,0
2019-11-12 17:48:09.346411,7.981218,-0.0,-0.0,0,0
2019-11-12 17:48:09.350368,7.985177,-0.0,-0.0,0,0
2019-11-12 17:48:09.354409,7.989218,-0.0,-0.0,0,0
2019-11-12 17:48:09.358415,7.993205,-0.0,-0.0,0,0
2019-11-12 17:48:09.362366,7.997174,-0.0,-0.0,0,0
2019-11-12 17:48:09.373157,8.007961,-0.0,-0.0,0,0
2019-11-12 17:48:09.374209,8.008995,-0.0,-0.0,0,0
2019-11-12 17:48:09.378211,8.013003,-0.0,-0.0,0,0
2019-11-12 17:48:09.382223,8.017033,-0.0,-0.0,0,0
2019-11-12 17:48:09.386210,8.021017,-0.0,-0.0,0,0
2019-11-12 17:48:09.390190,8.02498,-0.0,-0.0,0,0
2019-11-12 17:48:09.394195,8.029002,-0.0,-0.0,0,0
2019-11-12 17:48:09.398206,8.032996,-0.0,-0.0,0,0
2019-11-12 17:48:09.402215,8.037021,-0.0,-0.0,0,0
2019-11-12 17:48:09.406201,8.041009,-0.0,-0.0,0,0
2019-11-12 17:48:09.410197,8.045005,-0.0,-0.0,0,0
2019-11-12 17:48:09.414206,8.049014,-0.0,-0.0,0,0
2019-11-12 17:48:09.418205,8.053013,-0.0,-0.0,0,0
2019-11-12 17:48:09.422221,8.057014,-0.0,-0.0,0,0
2019-11-12 17:48:09.425080,8.059872,-0.0,-0.0,0,0
2019-11-12 17:48:09.506220,8.141012,-0.0,-0.0,0,0
2019-11-12 17:48:09.510215,8.145007,-0.0,-0.0,0,0
2019-11-12 17:48:09.514204,8.149013,-0.0,-0.0,0,0
2019-11-12 17:48:09.518202,8.153009,-0.0,-0.0,0,0
2019-11-12 17:48:09.522221,8.157014,-0.0,-0.0,0,0
2019-11-12 17:48:09.526225,8.161018,-0.0,-0.0,0,0
2019-11-12 17:48:09.530118,8.164909,-0.0,-0.0,0,0
2019-11-12 17:48:09.534187,8.168978,-0.0,-0.0,0,0
2019-11-12 17:48:09.538226,8.173017,-0.0,-0.0,0,0
2019-11-12 17:48:09.542256,8.177047,-0.0,-0.0,0,0
2019-11-12 17:48:09.544881,8.179666,-0.0,-0.0,0,0
2019-11-12 17:48:09.546140,8.180922,-0.0,-0.0,0,0
2019-11-12 17:48:09.561084,8.195873,-0.0,-0.0,0,0
2019-11-12 17:48:09.571183,8.205972,-0.0,-0.0,1,0
2019-11-12 17:48:09.672185,8.306975,-0.0,-0.0,1,0
2019-11-12 17:48:09.709133,8.343925,-0.0,-0.0,0,0
2019-11-12 17:48:09.733099,8.367893,-0.0,-0.0,0,0
2019-11-12 17:48:09.781087,8.415878,-0.0,-0.0,0,0
2019-11-12 17:48:09.797103,8.431896,-0.0,-0.0,0,0
2019-11-12 17:48:09.797398,8.432155,-0.0,-0.0,0,0
2019-11-12 17:48:09.957105,8.591896,-0.0,-0.0,0,0
2019-11-12 17:48:09.974129,8.60893,-0.0,-0.0,0,0
2019-11-12 17:48:10.005100,8.639893,-0.0,-0.0,0,0
2019-11-12 17:48:10.013086,8.647878,-0.0,-0.0,0,0
2019-11-12 17:48:10.053089,8.687879,-0.0,-0.0,0,0
2019-11-12 17:48:10.071157,8.705945,-0.0,-0.0,1,0
2019-11-12 17:48:10.122343,8.757134,-0.0,-0.0,0,0
2019-11-12 17:48:10.125096,8.759887,-0.0,-0.0,0,0
2019-11-12 17:48:10.142445,8.777234,-0.0,-0.0,0,0
2019-11-12 17:48:10.171967,8.806759,-0.0,-0.0,1,0
2019-11-12 17:48:10.173093,8.807886,-0.0,-0.0,0,0
2019-11-12 17:48:10.173387,8.808144,-0.0,-0.0,0,0
2019-11-12 17:48:10.238321,8.873112,-0.0,-0.0,0,0
2019-11-12 17:48:10.258344,8.893133,-0.0,-0.0,0,0
2019-11-12 17:48:10.262320,8.897113,-0.0,-0.0,0,0
2019-11-12 17:48:10.333044,8.967836,-0.0,-0.0,0,0
2019-11-12 17:48:10.361102,8.995893,-0.0,-0.0,0,0
2019-11-12 17:48:10.394205,9.029049,-0.0,-0.0,0,0
2019-11-12 17:48:10.571000,9.205786,-0.0,-0.0,1,0
2019-11-12 17:48:10.671746,9.306536,-0.0,-0.0,1,0
2019-11-12 17:48:11.071001,9.705789,-0.0,-0.0,1,0
2019-11-12 17:48:11.171759,9.80655,-0.0,-0.0,1,0
